TIME,AMPLITUDE
428,0.743741832
430,0.802033667
432,0.851076345
434,0.890172376
436,0.918749572
438,0.936214855
440,0.942262118
442,0.936682964
444,0.91936328
446,0.890403082
448,0.850127131
450,0.798765238
452,0.736996512
454,0.665430805
456,0.584886763
458,0.496409496
460,0.400964283
462,0.299832365
464,0.194202876
466,0.085400071
468,-0.025168227
470,-0.135969989
472,-0.245637647
474,-0.352621957
476,-0.455577462
478,-0.553103361
480,-0.643857049
482,-0.726486193
484,-0.799946325
486,-0.863091342
488,-0.915127603
490,-0.955165864
492,-0.982672141
494,-0.997211043
496,-0.998476489
498,-0.986422551
500,-0.961092474
502,-0.922959647
504,-0.872392927
506,-0.810120088
508,-0.736881385
510,-0.653608314
512,-0.561455197
514,-0.461559623
516,-0.355328825
518,-0.244096026
520,-0.129353774
522,-0.012655004
524,0.104312337
526,0.220036582
528,0.332824607
530,0.441199201
532,0.543636245
534,0.638681918
536,0.724907839
538,0.801146721
540,0.866233056
542,0.919264878
544,0.959436477
546,0.986117714
548,0.998860417
550,0.997443402
552,0.981836761
554,0.952199447
556,0.908888306
558,0.852459775
560,0.783723629
562,0.703572772
564,0.613188824
566,0.513691517
568,0.406730804
570,0.29358578
572,0.17606054
574,0.055769601
576,-0.065435019
578,-0.185960951
580,-0.303741992
582,-0.417301022
584,-0.524752918
586,-0.624560033
588,-0.715127955
590,-0.795197883
592,-0.863344595
594,-0.918659961
596,-0.960163051
598,-0.987209873
600,-0.999322385
602,-0.996254808
604,-0.977998515
606,-0.944793481
608,-0.897070537
610,-0.835495616
612,-0.760953627
614,-0.674607865
616,-0.577687905
618,-0.471734915
620,-0.358284409
622,-0.239072196
624,-0.11593773
626,0.009107885
628,0.134200692
630,0.257275266
632,0.376474552
634,0.489892195
636,0.595699304
638,0.692105345
640,0.777612341
642,0.850751097
644,0.910361961
646,0.95542466
648,0.985146226
650,0.998971942
652,0.996634314
654,0.978118356
656,0.94365693
658,0.893740981
660,0.829118577
662,0.750848607
664,0.660114342
666,0.5584367
668,0.447383378
670,0.328753166
672,0.204484373
674,0.076719453
676,-0.052514675
678,-0.180965893
680,-0.306572315
682,-0.427208386
684,-0.540816778
686,-0.645370786
688,-0.73914568
690,-0.820445297
692,-0.887904395
694,-0.940310461
696,-0.976700086
698,-0.996369968
700,-0.998941293
702,-0.98431175
704,-0.952666922
706,-0.904480591
708,-0.840569604
710,-0.761885893
712,-0.669923454
714,-0.566047995
716,-0.452178571
718,-0.330201495
720,-0.202325374
722,-0.070600208
724,0.062373329
726,0.1945261
728,0.323315073
730,0.446525733
732,0.561851813
734,0.667357003
736,0.76089142
738,0.840932961
740,0.905866097
742,0.954514396
744,0.985909993
746,0.999449849
748,0.994811277
750,0.972001665
752,0.931396524
754,0.87365532
756,0.799825094
758,0.71116264
760,0.609243041
762,0.495898318
764,0.373274793
766,0.243538143
768,0.10917396
770,-0.027416471
772,-0.163683698
774,-0.297066482
776,-0.424953262
778,-0.545003493
780,-0.654840973
782,-0.752429504
784,-0.835864205
786,-0.903496799
788,-0.953940917
790,-0.986197199
792,-0.999616171
794,-0.993843401
796,-0.968926523
798,-0.925303954
800,-0.863683056
802,-0.785328802
804,-0.69155153
806,-0.584242749
808,-0.465382589
810,-0.337341162
812,-0.202513153
814,-0.063521533
816,0.076910634
818,0.215919577
820,0.350843899
822,0.478904715
824,0.597622755
826,0.704593996
828,0.797633019
830,0.874772533
832,0.93446856
834,0.975428293
836,0.99679734
838,0.99806483
840,0.979123929
842,0.940310461
844,0.882372805
846,0.806337508
848,0.713786338
850,0.60650247
852,0.486712867
854,0.356672715
856,0.219288325
858,0.077101812
860,-0.066774316
862,-0.209455654
864,-0.347879425
866,-0.479241337
868,-0.600769778
870,-0.709880825
872,-0.804177367
874,-0.88169519
876,-0.940701369
878,-0.979934473
880,-0.998486146
882,-0.995889881
884,-0.972114193
886,-0.927649233
888,-0.863296212
890,-0.780437601
892,-0.68074147
894,-0.566364096
896,-0.43964986
898,-0.303285236
900,-0.160183189
902,-0.013517794
904,0.133630631
906,0.277967163
908,0.41642956
910,0.545967738
912,0.663707597
914,0.766954377
916,0.85346065
918,0.921215911
920,0.968712734
922,0.994821026
924,0.998883181
926,0.980729128
928,0.940733889
930,0.87965141
932,0.79884574
934,0.700021275
936,0.585409282
938,0.457472324
940,0.319047751
942,0.17322853
944,0.023391073
946,-0.12716689
948,-0.274926626
950,-0.416603883
952,-0.548936272
954,-0.668783793
956,-0.773496799
958,-0.860427567
960,-0.927685033
962,-0.973556714
964,-0.996948846
966,-0.997240862
968,-0.974360958
970,-0.928755068
972,-0.861403078
974,-0.773861261
976,-0.668142041
978,-0.546529881
980,-0.411979165
982,-0.267544266
984,-0.116699514
986,0.037094648
988,0.190198274
990,0.338965229
992,0.479746139
994,0.609243041
996,0.724247083
998,0.822031714
1000,0.900182975
1002,0.956717409
1004,0.990259468
1006,0.999873358
1008,0.985277642
1010,0.946755357
1012,0.885154238
1014,0.801949283
1016,0.699062127
1018,0.578939348
1020,0.444465711
1022,0.298988339
1024,0.146066589
1026,-0.010737659
1028,-0.167371194
1030,-0.32004707
1032,-0.464873359
1034,-0.598314358
1036,-0.717001801
1038,-0.817915907
1040,-0.898422006
1042,-0.956493919
1044,-0.99057722
1046,-0.999769405
1048,-0.983748604
1050,-0.942861043
1052,-0.878004596
1054,-0.790876059
1056,-0.683475669
1058,-0.558595753
1060,-0.419303929
1062,-0.269206685
1064,-0.112032527
1066,0.048205831
1068,0.207298962
1070,0.361325806
1072,0.506021268
1074,0.63787007
1076,0.753249862
1078,0.849185305
1080,0.923070313
1082,0.9729621
1084,0.997470734
1086,0.995863789
1088,0.968115092
1090,0.91490773
1092,0.837491997
1094,0.737917523
1096,0.618702358
1098,0.483023472
1100,0.334361099
1102,0.176626768
1104,0.013997118
1106,-0.149100953
1108,-0.308305693
1110,-0.45951719
1112,-0.598467987
1114,-0.721464646
1116,-0.825077145
1118,-0.90651477
1120,-0.963494251
1122,-0.994383404
1124,-0.998256568
1126,-0.974961426
1128,-0.925012819
1130,-0.849741768
1132,-0.751101841
1134,-0.631795817
1136,-0.494982238
1138,-0.344371469
1140,-0.184076581
1142,-0.018598445
1144,0.14748912
1146,0.309764586
1148,0.463514661
1150,0.604518673
1152,0.728727063
1154,0.832692676
1156,0.913431035
1158,0.968593651
1160,0.996531368
1162,0.996410661
1164,0.968139105
1166,0.912452912
1168,0.830829887
1170,0.725567928
1172,0.599542773
1174,0.456278367
1176,0.299811622
1178,0.134675709
1180,-0.034411899
1182,-0.202794806
1184,-0.365434519
1186,-0.517716442
1188,-0.655130758
1190,-0.773739802
1192,-0.870039731
1194,-0.941123448
1196,-0.984914854
1198,-0.999995583
1200,-0.9858779
1202,-0.942892983
1204,-0.872205408
1206,-0.775861215
1208,-0.656578235
1210,-0.517798465
1212,-0.36364899
1214,-0.198568257
1216,-0.027416471
1218,0.14473862
1220,0.312680183
1222,0.471481288
1224,0.616289181
1226,0.742815421
1228,0.847204785
1230,0.926210242
1232,0.97743498
1234,0.999242527
1236,0.990876812
1238,0.952521077
1240,0.885288031
1242,0.791052043
1244,0.672694769
1246,0.533701002
1248,0.378339009
1250,0.211236501
1252,0.037477876
1254,-0.137525159
1256,-0.308579291
1258,-0.470127953
1260,-0.617421081
1262,-0.745696921
1264,-0.851002941
1266,-0.929958487
1268,-0.980087061
1270,-0.999733078
1272,-0.988198898
1274,-0.94576316
1276,-0.87365532
1278,-0.774043395
1280,-0.650045652
1282,-0.505525026
1284,-0.344821477
1286,-0.173134105
1288,0.004218435
1290,0.181531608
1292,0.353266767
1294,0.513938267
1296,0.658312021
1298,0.781874178
1300,0.880425431
1302,0.95090234
1304,0.990876812
1306,0.999010686
1308,0.974961426
1310,0.919415769
1312,0.834070394
1314,0.72166378
1316,0.585720153
1318,0.430586092
1320,0.261256868
1322,0.083313521
1324,-0.097444651
1326,-0.275295323
1328,-0.444208042
1330,-0.598698389
1332,-0.733567137
1334,-0.844391621
1336,-0.927434254
1338,-0.979838813
1340,-0.999823449
1342,-0.986622501
1344,-0.940571205
1346,-0.863151015
1348,-0.756895649
1350,-0.625158851
1352,-0.472411062
1354,-0.303650646
1356,-0.12459889
1358,0.058832521
1360,0.240468353
1362,0.414074702
1364,0.573846915
1366,0.7143233
1368,0.830669783
1370,0.918811393
1372,0.97570213
1374,0.999360646
1376,0.98885055
1378,0.944447395
1380,0.867618875
1382,0.76089142
1384,0.627848976
1386,0.473086932
1388,0.30182315
1390,0.119936325
1392,-0.066296009
1394,-0.250320186
1396,-0.425734181
1398,-0.586574604
1400,-0.727017776
1402,-0.84217588
1404,-0.927899654
1406,-0.981157558
1408,-0.999978119
1410,-0.9836106
1412,-0.932543516
1414,-0.848475714
1416,-0.734283461
1418,-0.594003836
1420,-0.432575253
1422,-0.255514556
1424,-0.069261261
1426,0.119650775
1428,0.304381332
1430,0.478399649
1432,0.635430273
1434,0.769715737
1436,0.876439667
1438,0.951670859
1440,0.992584789
1442,0.997638232
1444,0.966559793
1446,0.900349925
1448,0.801376172
1450,0.673120291
1452,0.520256928
1454,0.348238941
1456,0.163305363
1458,-0.027703983
1460,-0.217884995
1462,-0.400239308
1464,-0.567943352
1466,-0.714859842
1468,-0.835495616
1470,-0.925303954
1472,-0.980841352
1474,-0.999995294
1476,-0.981963869
1478,-0.927326649
1480,-0.838015514
1482,-0.717335873
1484,-0.569678121
1486,-0.400502871
1488,-0.216200404
1490,-0.023582768
1492,0.170111664
1494,0.357478695
1496,0.531510113
1498,0.685572398
1500,0.813757812
1502,0.911074734
1504,0.973775285
1506,0.999427365
1508,0.986917824
1510,0.936635624
1512,0.850448627
1514,0.731544018
1516,0.584398357
1518,0.414685488
1520,0.228818792
1522,0.03393281
1524,-0.162359421
1526,-0.352549126
1528,-0.529234318
1530,-0.685502598
1532,-0.815148529
1534,-0.913079515
1536,-0.975470521
1538,-0.999717348
1540,-0.984798503
1542,-0.931221923
1544,-0.840984838
1546,-0.717536237
1548,-0.565731811
1550,-0.391435071
1552,-0.20148028
1554,-0.00345145
1556,0.194902255
1558,0.385692972
1560,0.561296514
1562,0.714591623
1564,0.839425161
1566,0.930837049
1568,0.984981142
1570,0.999629337
1572,0.974101465
1574,0.909327615
1576,0.807809334
1578,0.673616453
1580,0.512045427
1582,0.329567947
1584,0.133630631
1586,-0.067922189
1588,-0.266897554
1590,-0.455083587
1592,-0.624934338
1594,-0.769225874
1596,-0.882192286
1598,-0.959002881
1600,-0.996451126
1602,-0.992918914
1604,-0.948439868
1606,-0.864744258
1608,-0.745249598
1610,-0.594774832
1612,-0.419477998
1614,-0.226671643
1616,-0.024253693
1618,0.179362709
1620,0.375586178
1622,0.556287471
1624,0.713853481
1626,0.841554977
1628,0.934058316
1630,0.987270939
1632,0.998941293
1634,0.968450457
1636,0.897028167
1638,0.787519933
1640,0.644564842
1642,0.474100215
1644,0.283396319
1646,0.080446966
1648,-0.126120769
1650,-0.327394656
1652,-0.514842656
1654,-0.680390243
1656,-0.816811208
1658,-0.918242827
1660,-0.980220103
1662,-0.999961101
1664,-0.976535196
1666,-0.910837445
1668,-0.805599715
1670,-0.665355377
1672,-0.496148062
1674,-0.30511184
1676,-0.100688324
1678,0.108220903
1680,0.312680183
1682,0.503538384
1684,0.672481924
1686,0.811970873
1688,0.915872619
1690,0.979511883
1692,0.999970586
1694,0.976266024
1696,0.909327615
1698,0.802063816
1700,0.659105509
1702,0.486712867
1704,0.292577479
1706,0.085224177
1708,-0.126120769
1710,-0.332010812
1712,-0.523119694
1714,-0.69085869
1716,-0.827776186
1718,-0.927505948
1720,-0.985506226
1722,-0.999098196
1724,-0.967536123
1726,-0.892144088
1728,-0.776284451
1730,-0.625084019
1732,-0.44532434
1734,-0.245211549
1736,-0.033741172
1738,0.179457027
1740,0.384542748
1742,0.572196895
1744,0.733762579
1746,0.861695114
1748,0.950098008
1750,0.994791751
1752,0.993607501
1754,0.946508143
1756,0.855552269
1758,0.724841793
1760,0.56042339
1762,0.369892447
1764,0.161886394
1766,-0.053759273
1768,-0.266989949
1770,-0.468011153
1772,-0.647199807
1774,-0.796127076
1776,-0.90784592
1778,-0.976905391
1780,-0.999997569
1782,-0.975932654
1784,-0.905744233
1786,-0.79263296
1788,-0.641922198
1790,-0.46062381
1792,-0.257275266
1794,-0.041597223
1796,0.176249289
1798,0.385869877
1800,0.57713997
1802,0.740951125
1804,0.869377251
1806,0.956129548
1808,0.996993583
1810,0.989882131
1812,0.935047621
1814,0.834968409
1816,0.694523492
1818,0.520256928
1820,0.320682815
1822,0.105456477
1824,-0.115175878
1826,-0.33029199
1828,-0.529397001
1830,-0.702891147
1832,-0.842072474
1834,-0.940081856
1836,-0.992087281
1838,-0.995370843
1840,-0.949678441
1842,-0.857185954
1844,-0.722327129
1846,-0.551658025
1848,-0.353625509
1850,-0.137905001
1852,0.08484207
1854,0.303467947
1856,0.507178516
1858,0.685781759
1860,0.830242505
1862,0.933337415
1864,0.989800344
1866,0.996689105
1868,0.953566276
1870,0.862472482
1872,0.727938724
1874,0.556606111
1876,0.357030961
1878,0.139329224
1880,-0.08560627
1882,-0.306389795
1884,-0.511715983
1886,-0.69127447
1888,-0.835653629
1890,-0.93760597
1892,-0.991734375
1894,-0.995212877
1896,-0.947738642
1898,-0.851656819
1900,-0.711836333
1902,-0.535240596
1904,-0.331015838
1906,-0.109650451
1908,0.117651648
1910,0.338965229
1912,0.542831306
1914,0.71880383
1916,0.857531391
1918,0.951788568
1920,0.996547307
1922,0.989400428
1924,0.930591591
1926,0.823122093
1928,0.672481924
1930,0.486461592
1932,0.274834445
1934,0.048588877
1936,-0.180400118
1938,-0.399975712
1940,-0.598621594
1942,-0.76578418
1944,-0.892490314
1946,-0.972001665
1948,-0.999980582
1950,-0.974833345
1952,-0.897789557
1954,-0.772827956
1956,-0.606578694
1958,-0.407781559
1960,-0.186997064
1962,0.043896091
1964,0.272621355
1966,0.486880361
1968,0.675032384
1970,0.826968469
1972,0.934400272
1974,0.991398915
1976,0.994811277
1978,0.944321285
1980,0.842589196
1982,0.695006184
1984,0.509490269
1986,0.296150888
1988,0.066487334
1990,-0.166993096
1992,-0.391435071
1994,-0.594620676
1996,-0.765352414
1998,-0.894127715
2000,-0.973862464
2002,-0.999981759
2004,-0.970978869
2006,-0.888345033
2008,-0.756582277
2010,-0.582763407
2012,-0.37656337
2014,-0.149385354
2016,0.08637042
2018,0.317411737
2020,0.530860276
2022,0.71492688
2024,0.859105609
2026,0.955283024
2028,0.998028895
2030,0.984781845
2032,0.916218691
2034,0.79601103
2036,0.630903617
2038,0.430153388
2040,0.20485975
2042,-0.032112201
2044,-0.267359503
2046,-0.487717565
2048,-0.680460501
2050,-0.834598907
2052,-0.941382462
2054,-0.994524567
2056,-0.990928423
2058,-0.930661764
2060,-0.817087665
2062,-0.656650546
2064,-0.458324646
2066,-0.233575876
2068,0.004697799
2070,0.24298018
2072,0.467333209
2074,0.664782603
2076,0.823992217
2078,0.93552263
2080,0.992850414
2082,0.992561463
2084,0.934536814
2086,0.822086304
2088,0.661553469
2090,0.462324905
2092,0.235998915
2094,-0.00441018
2096,-0.244653828
2098,-0.470635583
2100,-0.66921135
2102,-0.828474824
2104,-0.938998447
2106,-0.99423017
2108,-0.99073413
2110,-0.928648411
2112,-0.811466919
2114,-0.64610284
2116,-0.442317352
2118,-0.211986122
2120,0.031058116
2122,0.272344617
2124,0.497645666
2126,0.693280848
2128,0.847510252
2130,0.95110983
2132,0.9976645
2134,0.98431175
2136,0.911706032
2138,0.78414029
2140,0.609243041
2142,0.397337938
2144,0.161318712
2146,-0.084555482
2148,-0.325582256
2150,-0.546931261
2152,-0.735128972
2154,-0.878783563
2156,-0.968926523
2158,-0.999997353
2160,-0.969984644
2162,-0.880607214
2164,-0.73727014
2166,-0.548535522
2168,-0.326035468
2170,-0.083409061
2172,0.16462943
2174,0.402610179
2176,0.615836064
2178,0.791227963
2180,0.917710452
2182,0.987392637
2184,0.995872495
2186,0.942509137
2188,0.830456205
2190,0.666642688
2192,0.461134317
2194,0.226671643
2196,-0.022049187
2198,-0.269576002
2200,-0.500387419
2202,-0.699884331
2204,-0.855552269
2206,-0.95749519
2208,-0.999162153
2210,-0.977838224
2212,-0.894727978
2214,-0.755012812
2216,-0.56739085
2218,-0.343651291
2220,-0.09801714
2222,0.15402879
2224,0.396457948
2226,0.613718825
2228,0.791989523
2230,0.919792406
2232,0.988821979
2234,0.994584518
2236,0.936568437
2238,0.818412041
2240,0.647565166
2242,0.43490767
2244,0.194149916
2246,-0.059311052
2248,-0.30912641
2250,-0.539041423
2252,-0.734218374
2254,-0.881921264
2256,-0.972428082
2258,-0.999793449
2260,-0.962095263
2262,-0.861695114
2264,-0.705002078
2266,-0.502129565
2268,-0.266343134
2270,-0.012942602
2272,0.241398848
2274,0.480166685
2276,0.687454606
2278,0.849590099
2280,0.955904581
2282,0.999181657
2284,0.976493884
2286,0.889179996
2288,0.742943782
2290,0.54741275
2292,0.3153199
2294,0.062181954
2296,-0.195184353
2298,-0.439822074
2300,-0.655203189
2302,-0.82691456
2304,-0.943466411
2306,-0.99693386
2308,-0.983593309
2310,-0.904235092
2312,-0.764055048
2314,-0.57235414
2316,-0.342030154
2318,-0.088471568
2320,0.171245269
2322,0.419477998
2324,0.639493056
2326,0.816313113
2328,0.937805827
2330,0.995669932
2332,0.985829693
2334,0.908848318
2336,0.769838132
2338,0.578157355
2340,0.346890492
2342,0.091718019
2344,-0.169922708
2346,-0.420000115
2348,-0.641407461
2350,-0.818852538
2352,-0.939983753
2354,-0.996402541
2356,-0.98409108
2358,-0.903743196
2360,-0.760829206
2362,-0.565178288
2364,-0.330110997
2366,-0.072034653
2368,0.191139423
2370,0.441285237
2372,0.660690284
2374,0.834229029
2376,0.94955825
2378,0.998559074
2380,0.977657209
2382,0.888212928
2384,0.736362666
2386,0.532646575
2388,0.291385431
2390,0.029429007
2392,-0.234787578
2394,-0.482519705
2396,-0.696314769
2398,-0.86096449
2400,-0.964665615
2402,-0.999999835
2404,-0.964311098
2406,-0.860036476
2408,-0.69445451
2410,-0.479241337
2412,-0.229751988
2414,0.036328175
2416,0.299903084
2418,0.542267552
2420,0.745824666
2422,0.895923666
2424,0.981763929
2426,0.996971256
2428,0.940375699
2430,0.815925286
2432,0.632464418
2434,0.403136673
2436,0.144548889
2438,-0.124694016
2440,-0.385073695
2442,-0.617571905
2444,-0.805315616
2446,-0.934536814
2448,-0.99567884
2450,-0.984193118
2452,-0.900766722
2454,-0.751418227
2456,-0.546931261
2458,-0.302188738
2460,-0.035178425
2462,0.234601186
2464,0.487215297
2466,0.704185681
2468,0.869282483
2470,0.970263762
2472,0.999597353
2474,0.954942201
2476,0.839529356
2478,0.661769128
2480,0.434734998
2482,0.175211088
2484,-0.097444651
2486,-0.363023739
2488,-0.601689103
2490,-0.795488457
2492,-0.929923233
2494,-0.994801519
2496,-0.985129759
2498,-0.90151487
2500,-0.750088244
2502,-0.542186996
2504,-0.293310821
2506,-0.022240887
2508,0.250784265
2510,0.504945864
2512,0.720999768
2514,0.88264334
2516,0.977394458
2518,0.99799263
2520,0.942765173
2522,0.815758962
2524,0.626504846
2526,0.389404978
2528,0.122410675
2530,-0.154123519
2532,-0.418955744
2534,-0.651865134
2536,-0.834915646
2538,-0.953912151
2540,-0.999647382
2542,-0.968450457
2544,-0.862618013
2546,-0.690165215
2548,-0.464363975
2550,-0.202419264
2552,0.075285506
2554,0.347250149
2556,0.592537442
2558,0.791813888
2560,0.929711531
2562,0.995278242
2564,0.983315422
2566,0.894599486
2568,0.735973342
2570,0.519683671
2572,0.262552249
2574,-0.015243344
2576,-0.292027359
2578,-0.546048059
2580,-0.757208847
2582,-0.908888306
2584,-0.988992863
2586,-0.991107914
2588,-0.91490773
2590,-0.7663388
2592,-0.556924669
2594,-0.303376593
2596,-0.025499666
2598,0.25449481
2600,0.514431641
2602,0.733567137
2604,0.894299383
2606,0.983765813
2608,0.994673826
2610,0.92602941
2612,0.783187404
2614,0.577453107
2616,0.325310292
2618,0.046865116
2620,-0.235439882
2622,-0.499058708
2624,-0.722526004
2626,-0.887772044
2628,-0.981416006
2630,-0.995740938
2632,-0.929428784
2634,-0.78775622
2636,-0.58206199
2638,-0.32893425
2640,-0.048971916
2642,0.235160336
2644,0.500304409
2646,0.724709682
2648,0.890055716
2650,0.982681716
2652,0.994918017
2654,0.925594545
2656,0.780317699
2658,0.570780746
2660,0.314318914
2662,0.031728901
2664,-0.253567522
2666,-0.518126508
2668,-0.740049069
2670,-0.900849982
2672,-0.987179285
2674,-0.991734375
2676,-0.914015391
2678,-0.760331243
2680,-0.543394816
2682,-0.281004917
2684,0.004889544
2686,0.290468163
2688,0.55205779
2690,0.767507792
2692,0.918924879
2694,0.993400212
2696,0.984598011
2698,0.893094946
2700,0.726490933
2702,0.498643245
2704,0.228632127
2706,-0.060746566
2708,-0.345181426
2710,-0.600539822
2712,-0.805315616
2714,-0.941931029
2716,-0.998738344
2718,-0.970818143
2720,-0.860378708
2722,-0.676657636
2724,-0.435252966
2726,-0.156585973
2728,0.135625651
2730,0.416342393
2732,0.661625361
2734,0.850398187
2736,0.966338159
2738,0.999427365
2740,0.946693605
2742,0.812474223
2744,0.608254226
2746,0.351562032
2748,0.064382631
2750,-0.228538792
2752,-0.501880812
2754,-0.731870765
2756,-0.898590346
2758,-0.987453268
2760,-0.990603463
2762,-0.907644815
2764,-0.745696921
2766,-0.518618429
2768,-0.246233826
2770,0.047727014
2772,0.337702153
2774,0.598314358
2776,0.806677605
2778,0.944384357
2780,0.999290253
2782,0.966412117
2784,0.84852645
2786,0.655854798
2788,0.405328961
2790,0.118794065
2792,-0.1783251
2794,-0.459772627
2796,-0.700705609
2798,-0.879697006
2800,-0.980747854
2802,-0.994742775
2804,-0.920318277
2806,-0.763931328
2808,-0.539445124
2810,-0.266712757
2812,0.029908165
2814,0.324131473
2816,0.589443874
2818,0.802063816
2820,0.942924913
2822,0.999249971
2824,0.965818216
2826,0.845519708
2828,0.64902511
2830,0.393903919
2832,0.103168059
2834,-0.197064589
2836,-0.479577889
2838,-0.718937122
2840,-0.893224301
2842,-0.986575572
2844,-0.990432235
2846,-0.904276029
2848,-0.735778589
2850,-0.500221395
2852,-0.218914148
2854,0.082549173
2856,0.37656337
2858,0.636318209
2860,0.837910873
2862,0.962875665
2864,0.999526472
2866,0.944415881
2868,0.802464452
2870,0.586574604
2872,0.316502432
2874,0.017160568
2876,-0.283947932
2878,-0.558993297
2880,-0.782411828
2882,-0.933509401
2884,-0.998135709
2886,-0.970170865
2888,-0.852108729
2890,-0.654696044
2892,-0.396281906
2894,-0.10078371
2896,0.204296673
2898,0.490393601
2900,0.730824583
2902,0.903003109
2904,0.990655839
2906,0.985473679
2908,0.88781617
2910,0.706699906
2912,0.459006201
2914,0.167938295
2916,-0.139044402
2918,-0.433093819
2920,-0.686409503
2922,-0.874911859
2924,-0.980729128
2926,-0.993693795
2928,-0.912413678
2930,-0.744481978
2932,-0.505773168
2934,-0.218820598
2936,0.089140033
2938,0.388786747
2940,0.6514288
2942,0.852008359
2944,0.971230556
2946,0.997538421
2948,0.928292329
2950,0.770021671
2952,0.53774875
2954,0.253660262
2956,-0.055003788
2958,-0.358463421
2960,-0.627550442
2962,-0.836232417
2964,-0.964209489
2966,-0.999036102
2968,-0.937205326
2970,-0.784497146
2972,-0.555729655
2974,-0.272805835
2976,0.036711414
2978,0.34284085
2980,0.615760524
2982,0.828743188
2984,0.96098933
2986,0.999437056
2988,0.940179881
2990,0.788876995
2992,0.560264573
2994,0.276585444
2996,-0.034411899
2998,-0.34221033
3000,-0.616440175
3002,-0.83013561
3004,-0.962095263
3006,-0.99922753
3008,-0.937672623
3010,-0.783425799
3012,-0.551578057
3014,-0.264956699
3016,0.048110069
3018,0.356493572
3020,0.629638239
3022,0.840309832
3024,0.96739058
3026,0.998141556
3028,0.929358012
3030,0.767753571
3032,0.529315662
3034,0.23776867
3036,-0.07767533
3038,-0.385516054
3040,-0.654840973
3042,-0.858467058
3044,-0.975890821
3046,-0.995147064
3048,-0.914170899
3050,-0.740951125
3052,-0.492814771
3054,-0.194808219
3056,0.123076717
3058,0.428681457
3060,0.690928003
3062,0.883228497
3064,0.985909993
3066,0.98844724
3068,0.890405089
3070,0.701594281
3072,0.441199201
3074,0.135625651
3076,-0.183982344
3078,-0.484869248
3080,-0.736297796
3082,-0.912374435
3084,-0.994994952
3086,-0.975512712
3088,-0.855750748
3090,-0.647930375
3092,-0.373274793
3094,-0.060076675
3096,0.259590687
3098,0.552537339
3100,0.788464382
3102,0.942956836
3104,0.999870288
3106,0.953132156
3108,0.807470127
3110,0.577844409
3112,0.288082019
3114,-0.031920552
3116,-0.348688265
3118,-0.629191235
3120,-0.84418611
3122,-0.971093406
3124,-0.996483333
3126,-0.917558041
3128,-0.742430176
3130,-0.489390627
3132,-0.184736188
3134,0.139329224
3136,0.449011771
3138,0.711499568
3140,0.899136536
3142,0.991990693
3144,0.980106094
3146,0.864599775
3148,0.657590033
3150,0.380733914
3152,0.063521533
3154,-0.260701561
3156,-0.557322751
3158,-0.794848953
3160,-0.947891474
3162,-0.999993364
3164,-0.945482501
3166,-0.790053931
3168,-0.550137767
3170,-0.251248286
3172,0.074711883
3174,0.39275802
3176,0.668855068
3178,0.873235172
3180,0.983920294
3182,0.988779053
3184,0.887197677
3186,0.689957049
3188,0.418172101
3190,0.101069863
3192,-0.22704514
3194,-0.530779024
3196,-0.777129872
3198,-0.939426367
3200,-0.999819828
3202,-0.951670859
3204,-0.800055222
3206,-0.561296514
3208,-0.261256868
3210,0.067348264
3212,0.388786747
3214,0.667856659
3216,0.874074817
3218,0.984748502
3220,0.987589156
3222,0.882147136
3224,0.679827954
3226,0.402785691
3228,0.081211447
3230,-0.249299011
3232,-0.552617246
3234,-0.795081602
3236,-0.949918403
3238,-0.99986874
3240,-0.939261955
3242,-0.774650047
3244,-0.524181509
3246,-0.215451491
3248,0.117366019
3250,0.437323395
3252,0.70873194
3254,0.901390365
3256,0.99368304
3258,0.975195402
3260,0.847866276
3262,0.625682515
3264,0.333457388
3266,0.003739069
3268,-0.326579224
3270,-0.62035804
3272,-0.844648334
3274,-0.974101465
3276,-0.994074879
3278,-0.902136276
3280,-0.708461341
3282,-0.434821336
3284,-0.111937256
3286,0.223682475
3288,0.534268427
3290,0.784378223
3292,0.945794301
3294,0.999970586
3296,0.940636304
3298,0.77434681
3300,0.519929381
3302,0.206173331
3304,-0.131159856
3306,-0.453717121
3308,-0.724643616
3310,-0.912883932
3312,-0.996751173
3314,-0.966535202
3316,-0.825564374
3318,-0.589831045
3320,-0.286245304
3322,0.050408246
3324,0.381354399
3326,0.668569931
3328,0.878829312
3330,0.987858727
3332,0.98285892
3334,0.86426237
3336,0.645663679
3338,0.352190228
3340,0.017735723
3342,-0.318866018
3344,-0.618627034
3346,-0.84659301
3348,-0.976224479
3350,-0.992266809
3352,-0.89266323
3354,-0.688915361
3356,-0.404627681
3358,-0.072990867
3360,0.267359503
3362,0.576591776
3364,0.818412041
3366,0.964311098
3368,0.997082068
3370,0.912727315
3372,0.720933331
3374,0.444293936
3376,0.115080642
3378,-0.227792033
3380,-0.54395808
3382,-0.795952995
3384,-0.953998423
3386,-0.999146384
3388,-0.925957018
3390,-0.742943782
3392,-0.471650377
3394,-0.144169411
3396,0.200541111
3398,0.52156635
3400,0.780557473
3402,0.946631819
3404,0.999818004
3406,0.933578136
3408,0.755703911
3410,0.487299019
3412,0.160467089
3414,-0.185772545
3416,-0.509902697
3418,-0.772949628
3420,-0.943148186
3422,-0.999951243
3424,-0.936366668
3426,-0.759895157
3428,-0.491646405
3430,-0.163872857
